date,엔씨소프트주가
2020-03-20,3.55621
2020-03-21,0.78401
2020-03-22,0.61342
2020-03-23,3.64444
2020-03-24,3.83939
2020-03-25,3.96796
2020-03-26,3.62595
2020-03-27,3.23773
2020-03-28,0.72771
2020-03-29,0.65544
2020-03-30,2.85791
2020-03-31,2.8285
2020-04-01,3.23269
2020-04-02,3.43436
2020-04-03,2.92345
2020-04-04,0.65544
2020-04-05,0.49578
2020-04-06,2.59153
2020-04-07,2.61758
2020-04-08,2.33271
2020-04-09,2.4806
2020-04-10,2.35876
2020-04-11,0.46385
2020-04-12,0.7546
2020-04-13,2.8537
2020-04-14,2.28397
2020-04-15,0.55628
2020-04-16,2.3512
2020-04-17,3.49318
2020-04-18,0.79745
2020-04-19,0.56805
2020-04-20,2.53186
2020-04-21,2.51926
2020-04-22,3.01505
2020-04-23,2.83774
2020-04-24,2.36212
2020-04-25,0.46637
2020-04-26,0.34032
2020-04-27,3.11336
2020-04-28,2.74278
2020-04-29,2.3159
2020-04-30,0.37394
2020-05-01,0.34452
2020-05-02,0.2336
2020-05-03,0.24789
2020-05-04,2.11339
2020-05-05,0.4462
2020-05-06,1.93608
2020-05-07,2.11843
2020-05-08,2.67976
2020-05-09,0.60922
2020-05-10,0.45292
2020-05-11,2.81169
2020-05-12,6.01833
2020-05-13,4.69315
2020-05-14,4.62089
2020-05-15,3.52932
2020-05-16,0.55796
2020-05-17,0.71426
2020-05-18,3.09992
2020-05-19,2.90496
2020-05-20,3.0016
2020-05-21,4.08393
2020-05-22,3.86796
2020-05-23,0.73275
2020-05-24,0.55376
2020-05-25,4.37047
2020-05-26,4.09905
2020-05-27,3.4394
2020-05-28,3.18899
2020-05-29,3.09992
2020-05-30,0.60922
2020-05-31,0.50923
2020-06-01,3.35789
2020-06-02,2.85286
2020-06-03,3.10244
2020-06-04,2.90244
2020-06-05,2.48901
2020-06-06,0.43444
2020-06-07,0.39494
2020-06-08,2.81505
2020-06-09,2.34868
2020-06-10,2.76379
2020-06-11,2.77387
2020-06-12,2.75119
2020-06-13,0.47141
2020-06-14,0.36805
2020-06-15,3.10076
2020-06-16,3.42092
2020-06-17,3.13941
2020-06-18,2.77303
2020-06-19,2.84614
2020-06-20,0.39242
2020-06-21,0.39074
2020-06-22,3.63772
2020-06-23,4.87046
2020-06-24,5.0192
2020-06-25,4.3982
2020-06-26,3.82595
2020-06-27,0.64536
2020-06-28,0.59242
2020-06-29,3.48478
2020-06-30,3.78225
2020-07-01,3.54108
2020-07-02,4.67971
2020-07-03,4.25787
2020-07-04,0.57225
2020-07-05,0.54956
2020-07-06,5.28053
2020-07-07,5.52002
2020-07-08,5.10071
2020-07-09,5.17381
2020-07-10,4.83853
2020-07-11,1.06299
2020-07-12,0.863
2020-07-13,5.2007
2020-07-14,4.09233
2020-07-15,4.50492
2020-07-16,5.80825
2020-07-17,4.57971
2020-07-18,0.77056
2020-07-19,0.68149
2020-07-20,4.46459
2020-07-21,4.37551
2020-07-22,4.03183
2020-07-23,7.38468
2020-07-24,6.13766
2020-07-25,1.13526
2020-07-26,1.02686
2020-07-27,5.9469
2020-07-28,5.8864
2020-07-29,5.9427
2020-07-30,5.42507
2020-07-31,4.84105
2020-08-01,0.89661
2020-08-02,0.84367
2020-08-03,5.94102
2020-08-04,5.63599
2020-08-05,5.09314
2020-08-06,4.98054
2020-08-07,5.11163
2020-08-08,0.8151
2020-08-09,0.62183
2020-08-10,4.68139
2020-08-11,4.74525
2020-08-12,4.5503
2020-08-13,7.45359
2020-08-14,5.26205
2020-08-15,0.93358
2020-08-16,0.57729
2020-08-17,0.88149
2020-08-18,5.01668
2020-08-19,4.60744
2020-08-20,5.91749
2020-08-21,5.56876
2020-08-22,0.863
2020-08-23,0.62603
2020-08-24,4.67803
2020-08-25,4.47719
2020-08-26,4.02258
2020-08-27,5.23516
2020-08-28,4.45198
2020-08-29,0.74872
2020-08-30,0.6983
2020-08-31,4.79315
2020-09-01,4.32089
2020-09-02,4.34694
2020-09-03,4.29989
2020-09-04,4.43266
2020-09-05,0.77561
2020-09-06,0.69914
2020-09-07,3.79402
2020-09-08,3.63856
2020-09-09,3.75872
2020-09-10,4.62257
2020-09-11,4.14443
2020-09-12,0.84787
2020-09-13,0.68149
2020-09-14,4.00242
2020-09-15,3.5915
2020-09-16,3.89485
2020-09-17,3.68394
2020-09-18,3.40243
2020-09-19,0.55964
2020-09-20,0.42856
2020-09-21,2.91925
2020-09-22,3.21756
2020-09-23,3.41756
2020-09-24,3.24445
2020-09-25,2.72766
2020-09-26,0.39746
2020-09-27,0.32268
2020-09-28,2.76967
2020-09-29,2.4159
2020-09-30,0.32688
2020-10-01,0.25881
2020-10-02,0.2857
2020-10-03,0.23612
2020-10-04,0.25629
2020-10-05,2.66968
2020-10-06,2.56968
2020-10-07,3.81755
2020-10-08,4.4377
2020-10-09,0.82602
2020-10-10,0.64536
2020-10-11,0.6025
2020-10-12,3.23353
2020-10-13,2.97891
2020-10-14,2.57136
2020-10-15,2.69068
2020-10-16,2.96547
2020-10-17,0.44704
2020-10-18,0.3857
2020-10-19,2.81421
2020-10-20,3.35537
2020-10-21,3.39151
2020-10-22,2.96967
2020-10-23,2.37641
2020-10-24,0.38654
2020-10-25,0.32436
2020-10-26,2.48733
2020-10-27,2.52094
2020-10-28,2.73774
2020-10-29,2.81085
2020-10-30,2.78564
2020-10-31,0.4815
2020-11-01,0.321
2020-11-02,2.5638
2020-11-03,2.29658
2020-11-04,4.43518
2020-11-05,3.73267
2020-11-06,2.91673
2020-11-07,0.46049
2020-11-08,0.40419
2020-11-09,2.92597
2020-11-10,3.4873
2020-11-11,3.52007
2020-11-12,2.94026
2020-11-13,2.96211
2020-11-14,0.40251
2020-11-15,0.40167
2020-11-16,3.58142
2020-11-17,3.52175
2020-11-18,3.28142
2020-11-19,3.41503
2020-11-20,2.81673
2020-11-21,0.46889
2020-11-22,0.36721
2020-11-23,2.97219
2020-11-24,3.04109
2020-11-25,3.3831
2020-11-26,3.01589
2020-11-27,2.85454
2020-11-28,0.48486
2020-11-29,0.44284
2020-11-30,2.41674
2020-12-01,3.98477
2020-12-02,3.73267
2020-12-03,4.42341
2020-12-04,4.31837
2020-12-05,0.9756
2020-12-06,0.76132
2020-12-07,3.92006
2020-12-08,3.59738
2020-12-09,3.94023
2020-12-10,3.53688
2020-12-11,3.30243
2020-12-12,0.70586
2020-12-13,0.63443
2020-12-14,3.52007
2020-12-15,3.01925
2020-12-16,2.93606
2020-12-17,2.57556
2020-12-18,2.5285
2020-12-19,0.45629
2020-12-20,0.52099
2020-12-21,2.68732
2020-12-22,3.18563
2020-12-23,4.10914
2020-12-24,3.60495
2020-12-25,0.78149
2020-12-26,0.55292
2020-12-27,0.62687
2020-12-28,3.13773
2020-12-29,3.36882
2020-12-30,4.4335
2020-12-31,1.26383
2021-01-01,1.09493
2021-01-02,0.68149
2021-01-03,0.68989
2021-01-04,5.09735
2021-01-05,6.65781
2021-01-06,5.92842
2021-01-07,5.40742
2021-01-08,7.73005
2021-01-09,1.75709
2021-01-10,1.40668
2021-01-11,6.66873
2021-01-12,5.06289
2021-01-13,4.69315
2021-01-14,4.38728
2021-01-15,4.62761
2021-01-16,0.96047
2021-01-17,0.80586
2021-01-18,4.26375
2021-01-19,4.57467
2021-01-20,3.99737
2021-01-21,3.93519
2021-01-22,5.09398
2021-01-23,1.26215
2021-01-24,0.97224
2021-01-25,4.6024
2021-01-26,4.34106
2021-01-27,4.44106
2021-01-28,4.04275
2021-01-29,3.44024
2021-01-30,0.7588
2021-01-31,0.61595
2021-02-01,3.56797
2021-02-02,4.08981
2021-02-03,5.74103
2021-02-04,4.85449
2021-02-05,6.69394
2021-02-06,2.04616
2021-02-07,1.23358
2021-02-08,7.57459
2021-02-09,6.18975
2021-02-10,5.00827
2021-02-11,1.0924
2021-02-12,0.98316
2021-02-13,0.87392
2021-02-14,0.92434
2021-02-15,4.77214
2021-02-16,3.99233
2021-02-17,3.82007
2021-02-18,3.45621
2021-02-19,3.3621
2021-02-20,0.71174
2021-02-21,0.66468
2021-02-22,6.22085
2021-02-23,4.40409
2021-02-24,4.50072
2021-02-25,4.85702
2021-02-26,4.63601
2021-02-27,1.505
2021-02-28,1.21677
2021-03-01,1.24534
2021-03-02,4.27552
2021-03-03,3.48058
2021-03-04,3.24865
2021-03-05,3.35117
2021-03-06,0.84283
2021-03-07,0.80754
2021-03-08,2.96799
2021-03-09,2.87975
2021-03-10,2.83438
2021-03-11,3.40327
2021-03-12,3.05538
2021-03-13,0.72183
2021-03-14,0.73443
2021-03-15,2.82093
2021-03-16,3.39739
2021-03-17,3.40999
2021-03-18,3.16546
2021-03-19,2.76043
2021-03-20,0.93274
2021-03-21,0.763
2021-03-22,3.10412
2021-03-23,3.15202
2021-03-24,3.31168
2021-03-25,5.46036
2021-03-26,5.72086
2021-03-27,1.61928
2021-03-28,1.48903
2021-03-29,12.95345
2021-03-30,10.34679
2021-03-31,8.78549
2021-04-01,7.04351
2021-04-02,6.07715
2021-04-03,3.14361
2021-04-04,1.89491
2021-04-05,5.96287
2021-04-06,6.10908
2021-04-07,5.53851
2021-04-08,5.16961
2021-04-09,5.74187
2021-04-10,1.56634
2021-04-11,1.47643
2021-04-12,4.96626
2021-04-13,4.69231
2021-04-14,4.20493
2021-04-15,4.00494
2021-04-16,3.92511
2021-04-17,1.05039
2021-04-18,0.84115
2021-04-19,3.86544
2021-04-20,4.38224
2021-04-21,5.13348
2021-04-22,5.3007
2021-04-23,4.0125
2021-04-24,1.06804
2021-04-25,0.81678
2021-04-26,4.03015
2021-04-27,3.31
2021-04-28,4.14359
2021-04-29,3.91418
2021-04-30,3.52091
2021-05-01,0.78905
2021-05-02,0.67057
2021-05-03,3.82763
2021-05-04,4.33098
2021-05-05,1.27391
2021-05-06,4.26711
2021-05-07,4.00998
2021-05-08,0.90754
2021-05-09,0.74031
2021-05-10,7.05864
2021-05-11,4.85281
2021-05-12,3.84023
2021-05-13,3.28731
2021-05-14,3.08983
2021-05-15,0.70166
2021-05-16,0.68485
2021-05-17,3.54024
2021-05-18,3.23941
2021-05-19,0.92266
2021-05-20,3.95704
2021-05-21,3.74696
2021-05-22,0.88065
2021-05-23,0.72183
2021-05-24,3.21084
2021-05-25,3.26378
2021-05-26,3.07639
2021-05-27,2.85454
2021-05-28,2.96211
2021-05-29,0.67141
2021-05-30,0.50418
2021-05-31,3.11924
2021-06-01,3.02765
2021-06-02,3.54276
2021-06-03,3.66965
2021-06-04,3.31252
2021-06-05,0.77645
2021-06-06,0.77813
2021-06-07,2.89992
2021-06-08,2.58817
2021-06-09,3.23353
2021-06-10,3.08899
2021-06-11,3.00832
2021-06-12,0.55208
2021-06-13,0.52771
2021-06-14,2.82177
2021-06-15,2.87723
2021-06-16,3.13185
2021-06-17,4.21081
2021-06-18,3.65957
2021-06-19,0.79913
2021-06-20,0.67561
2021-06-21,3.29235
2021-06-22,3.67217
2021-06-23,3.952
2021-06-24,3.54949
2021-06-25,3.22176
2021-06-26,1.00501
2021-06-27,0.67813
2021-06-28,2.92261
2021-06-29,3.70326
2021-06-30,3.39235
2021-07-01,3.61587
2021-07-02,3.99737
2021-07-03,1.22601
2021-07-04,1.14787
2021-07-05,4.21501
2021-07-06,4.45282
2021-07-07,3.93015
2021-07-08,3.61587
2021-07-09,5.2486
2021-07-10,1.29072
2021-07-11,0.90669
2021-07-12,7.84602
2021-07-13,6.37462
2021-07-14,5.73346
2021-07-15,6.10236
2021-07-16,6.65277
2021-07-17,1.30837
2021-07-18,1.03442
2021-07-19,5.06121
2021-07-20,4.52425
2021-07-21,4.39316
2021-07-22,5.79565
2021-07-23,5.07298
2021-07-24,1.184
2021-07-25,0.78989
2021-07-26,4.5503
2021-07-27,4.27804
2021-07-28,3.93267
2021-07-29,5.21751
2021-07-30,4.21333
2021-07-31,0.85796
2021-08-01,0.79577
2021-08-02,4.06964
2021-08-03,4.74609
2021-08-04,4.5066
2021-08-05,3.75704
2021-08-06,3.53856
2021-08-07,0.69157
2021-08-08,0.5546
2021-08-09,3.41335
2021-08-10,3.66041
2021-08-11,6.33849
2021-08-12,5.66876
2021-08-13,4.87046
2021-08-14,0.87392
2021-08-15,0.71762
2021-08-16,1.13358
2021-08-17,4.73013
2021-08-18,4.78979
2021-08-19,12.96017
2021-08-20,8.46617
2021-08-21,1.48399
2021-08-22,1.14282
2021-08-23,5.81497
2021-08-24,5.9906
2021-08-25,5.67128
2021-08-26,53.43814
2021-08-27,65.71767
2021-08-28,16.48445
2021-08-29,10.45015
2021-08-30,61.98247
2021-08-31,41.67457
2021-09-01,39.37211
2021-09-02,36.52765
2021-09-03,30.98913
2021-09-04,9.57622
2021-09-05,6.07547
2021-09-06,27.86064
2021-09-07,31.87734
2021-09-08,30.81771
2021-09-09,32.13952
2021-09-10,27.98164
2021-09-11,5.94522
2021-09-12,4.10661
2021-09-13,34.89491
2021-09-14,29.56312
2021-09-15,27.44048
2021-09-16,25.69094
2021-09-17,24.41619
2021-09-18,6.47798
2021-09-19,4.20409
2021-09-20,4.95953
2021-09-21,4.44022
2021-09-22,4.17468
2021-09-23,24.11031
2021-09-24,20.59864
2021-09-25,5.22843
2021-09-26,2.97639
2021-09-27,18.53062
2021-09-28,19.74319
2021-09-29,20.91964
2021-09-30,35.19239
2021-10-01,22.47758
2021-10-02,5.04525
2021-10-03,3.72007
2021-10-04,5.87968
2021-10-05,26.19933
2021-10-06,22.53556
2021-10-07,19.88017
2021-10-08,16.7626
2021-10-09,3.30831
2021-10-10,2.19238
2021-10-11,3.77049
2021-10-12,16.69453
2021-10-13,14.60383
2021-10-14,13.53411
2021-10-15,14.59459
2021-10-16,2.86043
2021-10-17,2.23607
2021-10-18,12.97446
2021-10-19,15.96598
2021-10-20,14.30972
2021-10-21,12.05683
2021-10-22,10.56275
2021-10-23,2.0949
2021-10-24,1.66802
2021-10-25,11.33836
2021-10-26,11.06778
2021-10-27,11.56861
2021-10-28,11.06778
2021-10-29,10.81233
2021-10-30,2.2033
2021-10-31,1.83104
2021-11-01,13.54083
2021-11-02,13.87696
2021-11-03,21.01375
2021-11-04,100.0
2021-11-05,47.68451
2021-11-06,10.06445
2021-11-07,7.56031
2021-11-08,32.92101
2021-11-09,23.82544
2021-11-10,26.33126
2021-11-11,93.301
2021-11-12,65.50507
2021-11-13,11.77869
2021-11-14,8.03257
2021-11-15,50.75586
2021-11-16,41.72415
2021-11-17,30.64376
2021-11-18,29.3043
2021-11-19,23.1305
2021-11-20,4.48308
2021-11-21,3.59486
2021-11-22,20.6541
2021-11-23,19.32976
2021-11-24,18.33315
2021-11-25,17.51804
2021-11-26,15.2828
2021-11-27,3.01168
2021-11-28,2.46044
2021-11-29,15.47692
2021-11-30,14.97441
2021-12-01,15.27692
2021-12-02,13.50554
2021-12-03,15.808
2021-12-04,2.46296
2021-12-05,1.6781
2021-12-06,12.24675
2021-12-07,12.71396
2021-12-08,13.00555
2021-12-09,12.99631
2021-12-10,10.63586
2021-12-11,2.10919
2021-12-12,1.64617
2021-12-13,10.04344
2021-12-14,10.86779
2021-12-15,13.43075
2021-12-16,11.99969
2021-12-17,10.02159
2021-12-18,2.09826
2021-12-19,1.61592
2021-12-20,10.09386
2021-12-21,10.42914
2021-12-22,9.2569
2021-12-23,9.6695
2021-12-24,8.63423
2021-12-25,1.6218
2021-12-26,1.37307
2021-12-27,8.36281
2021-12-28,8.34684
2021-12-29,7.95526
2021-12-30,8.0687
2021-12-31,3.08731
2022-01-01,1.36635
2022-01-02,1.28232
2022-01-03,9.37035
2022-01-04,8.13004
2022-01-05,10.59973
2022-01-06,12.23162
2022-01-07,10.73082
2022-01-08,2.06297
2022-01-09,1.8302
2022-01-10,10.12243
2022-01-11,9.72244
2022-01-12,11.28963
2022-01-13,11.13081
2022-01-14,11.7602
2022-01-15,2.36296
2022-01-16,1.70836
2022-01-17,8.78633
2022-01-18,8.73423
2022-01-19,9.27875
2022-01-20,9.37707
2022-01-21,9.2443
2022-01-22,2.67724
2022-01-23,1.92852
2022-01-24,10.44343
2022-01-25,10.32494
2022-01-26,9.52917
2022-01-27,12.25095
2022-01-28,11.13249
2022-01-29,2.04532
2022-01-30,1.54954
2022-01-31,1.50332
2022-02-01,1.40164
2022-02-02,1.51172
2022-02-03,10.13755
2022-02-04,11.48206
2022-02-05,2.61758
2022-02-06,1.96801
2022-02-07,9.33842
2022-02-08,8.81994
2022-02-09,8.32836
2022-02-10,9.87538
2022-02-11,13.8383
2022-02-12,3.02177
2022-02-13,2.01759
2022-02-14,10.87451
2022-02-15,13.65427
2022-02-16,20.90955
2022-02-17,14.8055
2022-02-18,11.73247
2022-02-19,2.37557
2022-02-20,1.8781
2022-02-21,10.85266
2022-02-22,15.39625
2022-02-23,11.9686
2022-02-24,14.48787
2022-02-25,13.59125
2022-02-26,3.23689
2022-02-27,2.12767
2022-02-28,11.44424
2022-03-01,4.33518
2022-03-02,12.30725
2022-03-03,10.11907
2022-03-04,11.61315
2022-03-05,2.96042
2022-03-06,2.27557
2022-03-07,11.59214
2022-03-08,10.6409
2022-03-09,2.65287
2022-03-10,9.77538
2022-03-11,10.26696
2022-03-12,3.27806
2022-03-13,3.35453
2022-03-14,11.44424
2022-03-15,9.44177
2022-03-16,9.15523
